name,category_main,category_sub,price_text,price_value,old_price_text,old_price_value,unit,discount_percent,sku_or_code,product_url,image_url,local_image_path,description,source,error_note
"Cà phê sữa MacCoffee Café Phố Gold 3in1 870g","Bia, nước giải khát","Cà phê hoà tan","154.000₫","154000","","","870g","","","https://www.bachhoaxanh.com/ca-phe-hoa-tan/ca-phe-sua-maccoffee-cafe-pho-gold-3in1-870g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2524/327106/bhx/327106_202411211449358895.jpg","assets\bhx-images\ca-phe-sua-maccoffee-cafe-pho-gold-3in1-870g.jpg","","bachhoaxanh.com",""
"Cà phê sữa MacCoffee Café Phố nhà làm 3in1 280g","Bia, nước giải khát","Cà phê hoà tan","49.000₫","49000","","","280g","","","https://www.bachhoaxanh.com/ca-phe-hoa-tan/ca-phe-sua-maccoffee-cafe-pho-nha-lam-280g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2524/212129/bhx/212129_202411181027335231.jpg","assets\bhx-images\ca-phe-sua-maccoffee-cafe-pho-nha-lam-3in1-280g.jpg","","bachhoaxanh.com",""
"Cà phê đen đá NesCafé Café Việt 240g","Bia, nước giải khát","Cà phê hoà tan","56.000₫","56000","","","240g","","","https://www.bachhoaxanh.com/ca-phe-hoa-tan/nescafe-viet-16g-15","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2524/77356/bhx/77356_202411180941192384.jpg","assets\bhx-images\ca-phe-den-da-nescafe-cafe-viet-240g.jpg","","bachhoaxanh.com",""
"Cà phê MacCoffee Café Phố 3 in 1 hương chồn 480g","Bia, nước giải khát","Cà phê hoà tan","0₫","","","","480g","","","https://www.bachhoaxanh.com/ca-phe-hoa-tan/ca-phe-maccoffee-cafe-pho-3-in-1-huong-chon-480g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2524/341510/bhx/ca-phe-maccoffee-cafe-pho-3-in-1-huong-chon-480g_202507251353059020.jpg","assets\bhx-images\ca-phe-maccoffee-cafe-pho-3-in-1-huong-chon-480g.jpg","","bachhoaxanh.com",""
"Trà sữa trân châu Deli Thái đỏ hộp 240g","Bia, nước giải khát","Trà khô, túi lọc","0₫","","","","240g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-sua-tran-chau-deli-thai-do-hop-240g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2385/335164/bhx/tra-sua-tran-chau-deli-thai-do-hop-240g_202502281621594135.jpg","assets\bhx-images\tra-sua-tran-chau-deli-thai-do-hop-240g.jpg","","bachhoaxanh.com",""
"Trà sữa trân châu Deli Thái xanh hộp 240g","Bia, nước giải khát","Trà khô, túi lọc","0₫","","","","240g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-sua-tran-chau-deli-thai-xanh-hop-240g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2385/335163/bhx/tra-sua-tran-chau-deli-thai-xanh-hop-240g_202502281616539114.jpg","assets\bhx-images\tra-sua-tran-chau-deli-thai-xanh-hop-240g.jpg","","bachhoaxanh.com",""
"Trà cóc xanh hạt đác Wil hộp 170g (5 gói trà x 14g + 5 gói topping x 20g)","Bia, nước giải khát","Trà khô, túi lọc","23.000₫","23000","","","170g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-coc-xanh-hat-dac-wil-hop-170g-5-goi-tra-x-14g-5-goi-topping-x-20g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2385/333412/bhx/1469306995-1_202412201540540035.jpg","assets\bhx-images\tra-coc-xanh-hat-dac-wil-hop-170g-5-goi-tra-x-14g-5-goi-topping-x-20g.jpg","","bachhoaxanh.com",""
"Trà sữa trân châu 3 in 1 Wangcha 400g (4 gói trà sữa + 4 gói trân châu)","Bia, nước giải khát","Trà khô, túi lọc","29.500₫","29500","","","400g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-sua-tran-chau-3-in-1-wangcha-400g-4-goi-tra-sua-4-goi-tran-chau","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2385/331280/bhx/z_202410221431383984.jpg","assets\bhx-images\tra-sua-tran-chau-3-in-1-wangcha-400g-4-goi-tra-sua-4-goi-tran-chau.jpg","","bachhoaxanh.com",""
"Trà sữa trân châu đường đen Hillway hộp 232g","Bia, nước giải khát","Trà khô, túi lọc","30.500₫","30500","","","232g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-sua-tran-chau-duong-den-hillway-hop-232g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2385/329691/bhx/329691_202409091449104802.jpg","assets\bhx-images\tra-sua-tran-chau-duong-den-hillway-hop-232g.jpg","","bachhoaxanh.com",""
"Trà sữa trân châu đường đen Ban Milk Tea 260g (5 gói trà sữa + 5 gói trân châu)","Bia, nước giải khát","Trà khô, túi lọc","22.500₫","22500","","","260g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-sua-tran-chau-duong-den-ban-milk-tea-260g-5-goi-tra-sua-5-goi-tran-chau","https://cdn.tgdd.vn/Products/Images/2385/323754/bhx/tra-sua-tran-chau-duong-den-ban-milk-tea-260g-5-goi-tra-sua-5-goi-tran-chau-202404051639477671.jpg","assets\bhx-images\tra-sua-tran-chau-duong-den-ban-milk-tea-260g-5-goi-tra-sua-5-goi-tran-chau.jpg","","bachhoaxanh.com",""
"Trà mãng cầu Wil hộp 140g (5 gói trà + 5 gói topping) x 14g","Bia, nước giải khát","Trà khô, túi lọc","47.500₫","47500","","","140g","","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-mang-cau-wil-hop-140g-10-goi-5-goi-tra-5-goi-topping-x-14g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2385/329689/bhx/z_202409091407239065.jpg","assets\bhx-images\tra-mang-cau-wil-hop-140g-5-goi-tra-5-goi-topping-x-14g.jpg","","bachhoaxanh.com",""
"Trà ô long túi lọc Phúc Long hộp 50g (25 gói x 2g)","Bia, nước giải khát","Trà khô, túi lọc","39.000₫","39000","","","50g","","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-o-long-tui-loc-phuc-long-hop-50g-25-goi-x-2g","https://cdn.tgdd.vn/Products/Images/2385/325065/bhx/tra-o-long-tui-loc-just-viet-hop-50g-25-goi-x-2g-202404191414005599.jpg","assets\bhx-images\tra-o-long-tui-loc-phuc-long-hop-50g-25-goi-x-2g.jpg","","bachhoaxanh.com",""
"Trà lài túi lọc Phúc Long hộp 50g (25 gói x 2g)","Bia, nước giải khát","Trà khô, túi lọc","37.000₫","37000","","","50g","","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-lai-tui-loc-phuc-long-hop-50g-25-goi-x-2g","https://cdn.tgdd.vn/Products/Images/2385/325064/bhx/tra-lai-tui-loc-phuc-long-hop-50g-25-goi-x-2g-202404191408314686.jpg","assets\bhx-images\tra-lai-tui-loc-phuc-long-hop-50g-25-goi-x-2g.jpg","","bachhoaxanh.com",""
"Trà sữa ô long nướng Ban Milk Tea 260g (5 gói trà sữa + 5 gói trân châu)","Bia, nước giải khát","Trà khô, túi lọc","22.500₫","22500","","","260g","-50%","","https://www.bachhoaxanh.com/tra-kho-tui-loc/tra-sua-o-long-nuong-ban-milk-tea-260g-5-goi-tra-sua-5-goi-tran-chau","https://cdn.tgdd.vn/Products/Images/2385/323739/bhx/tra-sua-o-long-nuong-ban-milk-tea-260g-5-goi-tra-sua-5-goi-tran-chau-202404051650307224.jpg","assets\bhx-images\tra-sua-o-long-nuong-ban-milk-tea-260g-5-goi-tra-sua-5-goi-tran-chau.jpg","","bachhoaxanh.com",""
"Cà phê Trung Nguyên sáng tạo 3 340g","Bia, nước giải khát","Cà phê pha phin","87.000₫","87000","","","340g","-30%","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-trung-nguyen-sang-tao-so-3-goi-340g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/84282/bhx/84282_202411280923009770.jpg","assets\bhx-images\ca-phe-trung-nguyen-sang-tao-3-340g.jpg","","bachhoaxanh.com",""
"Cà phê rang xay Phương Vy Moka 500g","Bia, nước giải khát","Cà phê pha phin","70.000₫","70000","","","500g","-24%","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-rang-xay-phuong-vy-moka-500g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/284005/bhx/284005_202411280931195938.jpg","assets\bhx-images\ca-phe-rang-xay-phuong-vy-moka-500g.jpg","","bachhoaxanh.com",""
"Cà phê Trung Nguyên sáng tạo 5 340g","Bia, nước giải khát","Cà phê pha phin","165.000₫","165000","","","340g","-8%","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-trung-nguyen-sang-tao-so-5-goi-340g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/84283/bhx/84283_202411280922335531.jpg","assets\bhx-images\ca-phe-trung-nguyen-sang-tao-5-340g.jpg","","bachhoaxanh.com",""
"Cà phê Trung Nguyên chế phin 1 500g","Bia, nước giải khát","Cà phê pha phin","143.000₫","143000","","","500g","-8%","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-trung-nguyen-goi-500g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/83558/bhx/83558_202411280922115377.jpg","assets\bhx-images\ca-phe-trung-nguyen-che-phin-1-500g.jpg","","bachhoaxanh.com",""
"Cà phê rang xay Highlands truyền thống 200g","Bia, nước giải khát","Cà phê pha phin","97.000₫","97000","","","200g","","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-rang-xay-highlands-truyen-thong-200g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/355673/bhx/ca-phe-rang-xay-highlands-truyen-thong-200g_202509231620370391.jpg","assets\bhx-images\ca-phe-rang-xay-highlands-truyen-thong-200g.jpg","","bachhoaxanh.com",""
"Cà phê Mê Trang Robusta 500g","Bia, nước giải khát","Cà phê pha phin","79.000₫","79000","","","500g","","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-me-trang-robusta-goi-500g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/146630/bhx/146630_202411280926469583.jpg","assets\bhx-images\ca-phe-me-trang-robusta-500g.jpg","","bachhoaxanh.com",""
"Cà phê Trung Nguyên S chinh phục thành công 500g","Bia, nước giải khát","Cà phê pha phin","88.000₫","88000","","","500g","","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-trung-nguyen-chinh-phuc-s-goi-500g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/84269/bhx/84269_202411280922259044.jpg","assets\bhx-images\ca-phe-trung-nguyen-s-chinh-phuc-thanh-cong-500g.jpg","","bachhoaxanh.com",""
"Cà phê Trung Nguyên sáng tạo 1 340g","Bia, nước giải khát","Cà phê pha phin","92.500₫","92500","","","340g","","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-trung-nguyen-sang-tao-so-1-goi-340g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/79088/bhx/79088_202411280921507674.jpg","assets\bhx-images\ca-phe-trung-nguyen-sang-tao-1-340g.jpg","","bachhoaxanh.com",""
"Cà phê Trung Nguyên I khát vọng khởi nghiệp 500g","Bia, nước giải khát","Cà phê pha phin","105.000₫","105000","","","500g","","","https://www.bachhoaxanh.com/ca-phe-phin/ca-phe-trung-nguyen-khat-vong-1-goi-500g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2883/77120/bhx/77120_202411280920563628.jpg","assets\bhx-images\ca-phe-trung-nguyen-i-khat-vong-khoi-nghiep-500g.jpg","","bachhoaxanh.com",""
"24 lon cà phê sữa Highlands 235ml","Bia, nước giải khát","Cà phê lon","341.000₫","341000","","","24 l","","","https://www.bachhoaxanh.com/ca-phe-lon/thung-24-lon-ca-phe-sua-highlands-235ml","https://cdn.tgdd.vn/Products/Images/8966/217512/bhx/24-lon-ca-phe-sua-highlands-235ml-202309061349396619.jpg","assets\bhx-images\24-lon-ca-phe-sua-highlands-235ml.jpg","","bachhoaxanh.com",""
"6 lon cà phê sữa Highlands 235ml","Bia, nước giải khát","Cà phê lon","86.500₫","86500","","","6 l","","","https://www.bachhoaxanh.com/ca-phe-lon/loc-6-lon-ca-phe-sua-highlands-235ml","https://cdn.tgdd.vn/Products/Images/8966/200635/bhx/6-lon-ca-phe-sua-highlands-235ml-202309061349160706.jpg","assets\bhx-images\6-lon-ca-phe-sua-highlands-235ml.jpg","","bachhoaxanh.com",""
"Cà phê sữa Highlands 235ml","Bia, nước giải khát","Cà phê lon","15.400₫","15400","","","235ml","","","https://www.bachhoaxanh.com/ca-phe-lon/ca-phe-sua-highlands-lon-235ml","https://cdn.tgdd.vn/Products/Images/8966/193095/bhx/ca-phe-sua-highlands-235ml-202309061348240287.jpg","assets\bhx-images\ca-phe-sua-highlands-235ml.jpg","","bachhoaxanh.com",""
"Mật ong nguyên chất Rừng Nhiệt Đới chai 300g","Bia, nước giải khát","Mật ong","46.000₫","46000","","","300g","","","https://www.bachhoaxanh.com/mat-ong/mat-ong-rung-nhiet-doi-honimore-chai-300g","https://cdn.tgdd.vn/Products/Images/7068/209631/bhx/mat-ong-nguyen-chat-rung-nhiet-doi-chai-300g-202306271434079141.jpg","assets\bhx-images\mat-ong-nguyen-chat-rung-nhiet-doi-chai-300g.jpg","","bachhoaxanh.com",""
"Cà phê hòa tan 3in1 TNI King Coffee X3 324g (12 gói x 27g)","Bánh kẹo các loại","Giỏ quà tết","37.000₫","37000","","","324g","-50%","","https://www.bachhoaxanh.com/ca-phe-hoa-tan/ca-phe-hoa-tan-3in1-tni-king-coffee-x3-324g-12-goi-x-27g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2524/358275/bhx/ca-phe-hoa-tan-3in1-tni-king-coffee-x3-324g-12-goi-x-27g_202510231536375934.jpg","assets\bhx-images\ca-phe-hoa-tan-3in1-tni-king-coffee-x3-324g-12-goi-x-27g.jpg","","bachhoaxanh.com",""
"Snack bắp vị kem Mplus Creamy Popcorn chai 260g","Bánh kẹo các loại","Giỏ quà tết","36.000₫","36000","","","260g","-50%","","https://www.bachhoaxanh.com/snack/snack-bap-vi-kem-mplus-creamy-popcorn-chai-260g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3364/327619/bhx/snack-bap-vi-kem-mplus-creamy-popcorn-chai-260g_202503281629438389.jpg","assets\bhx-images\snack-bap-vi-kem-mplus-creamy-popcorn-chai-260g.jpg","","bachhoaxanh.com",""
"Bánh quy bơ thập cẩm LU Assorted Cookies hộp 540g","Bánh kẹo các loại","Giỏ quà tết","165.000₫","165000","","","540g","","","https://www.bachhoaxanh.com/banh-quy/banh-quy-ngot-lu-phap-bo-310g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/195796/bhx/thumb-195796_202411241223243642.jpg","assets\bhx-images\banh-quy-bo-thap-cam-lu-assorted-cookies-hop-540g.jpg","","bachhoaxanh.com",""
"Bánh quy bơ thập cẩm LU Assorted Cookies hộp 180g","Bánh kẹo các loại","Giỏ quà tết","60.000₫","60000","","","180g","","","https://www.bachhoaxanh.com/banh-quy/banh-lu-assorted-cookies-hop-180g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/264302/bhx/banh-lu-assorted-cookies-hop-180g_202510101429121624.jpg","assets\bhx-images\banh-quy-bo-thap-cam-lu-assorted-cookies-hop-180g.jpg","","bachhoaxanh.com",""
"[Mâm tết] 3 hộp bánh quy bơ thập cẩm LU Assorted Cookies 180g","Bánh kẹo các loại","Giỏ quà tết","180.000₫","180000","","","3 hộp","-17%","","https://www.bachhoaxanh.com/banh-quy/mam-3-hop-banh-lu-assorted-cookies-180g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/360215/bhx/mam-3-hop-banh-lu-assorted-cookies-180g_202512081612111857.jpg","assets\bhx-images\mam-tet-3-hop-banh-quy-bo-thap-cam-lu-assorted-cookies-180g.jpg","","bachhoaxanh.com",""
"Bánh gạo nướng tết 3 vị Orion An gói 173.4g","Bánh kẹo các loại","Giỏ quà tết","40.000₫","40000","","","4g","","","https://www.bachhoaxanh.com/banh-gao/banh-gao-nuong-tet-3-vi-orion-an-goi-2599g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3361/332654/bhx/banh-gao-nuong-tet-3-vi-orion-an-goi-2599g_202512091629240951.jpg","assets\bhx-images\banh-gao-nuong-tet-3-vi-orion-an-goi-173-4g.jpg","","bachhoaxanh.com",""
"[Mâm tết] 6 hộp bánh quy bơ thập cẩm LU Assorted Cookies 180g","Bánh kẹo các loại","Giỏ quà tết","360.000₫","360000","","","6 hộp","-17%","","https://www.bachhoaxanh.com/banh-quy/mam-6-hop-banh-lu-assorted-cookies-180g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/360217/bhx/mam-6-hop-banh-lu-assorted-cookies-180g_202512081613584333.jpg","assets\bhx-images\mam-tet-6-hop-banh-quy-bo-thap-cam-lu-assorted-cookies-180g.jpg","","bachhoaxanh.com",""
"Bộ quà tết trọn vẹn FnV hộp 400g","Bánh kẹo các loại","Giỏ quà tết","99.000₫","99000","","","400g","-50%","","https://www.bachhoaxanh.com/do-kho-an-lien-khac/bo-qua-tet-tron-ven-fnv-hop-400g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8320/360214/bhx/bo-qua-tet-tron-ven-fnv-hop-400g_202512081544478936.jpg","assets\bhx-images\bo-qua-tet-tron-ven-fnv-hop-400g.jpg","","bachhoaxanh.com",""
"Bộ quà Tết Orion Phúc 2 hộp 727.4g (giao màu ngẫu nhiên)","Bánh kẹo các loại","Giỏ quà tết","198.000₫","198000","","","2 hộp","","","https://www.bachhoaxanh.com/banh-quy/bo-qua-tet-orion-phuc-2-hop-7274g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/360063/bhx/bo-qua-tet-orion-phuc-2-hop-7274g_202512041536471086.jpg","assets\bhx-images\bo-qua-tet-orion-phuc-2-hop-727-4g-giao-mau-ngau-nhien.jpg","","bachhoaxanh.com",""
"Bộ quà Tết Kinh Đô Lộc Phú quý đỏ hộp 795.4g","Bánh kẹo các loại","Giỏ quà tết","155.000₫","155000","","","4g","-16%","","https://www.bachhoaxanh.com/banh-quy/bo-qua-tet-kinh-do-loc-phu-quy-do-hop-7954g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/359969/bhx/bo-qua-tet-kinh-do-loc-phu-quy-do-hop-7954g_202512021453083021.jpg","assets\bhx-images\bo-qua-tet-kinh-do-loc-phu-quy-do-hop-795-4g.jpg","","bachhoaxanh.com",""
"Bánh quy bơ và cacao Danisa Abbracci hộp 168g","Bánh kẹo các loại","Bánh quy","27.500₫","27500","","","168g","-20%","","https://www.bachhoaxanh.com/banh-quy/banh-quy-bo-va-cacao-danisa-abbracci-hop-168g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/332445/bhx/thumb-332445-1-1_202411251528350145.jpg","assets\bhx-images\banh-quy-bo-va-cacao-danisa-abbracci-hop-168g.jpg","","bachhoaxanh.com",""
"Bánh cracker 2 lớp kem bơ Magic Twin hộp 300g","Bánh kẹo các loại","Bánh quy","27.500₫","27500","","","2 l","-19%","","https://www.bachhoaxanh.com/banh-quy/banh-quy-magic-twin-hai-lop-kem-bo-300g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/79500/bhx/thumb-79500_202411241210211082.jpg","assets\bhx-images\banh-cracker-2-lop-kem-bo-magic-twin-hop-300g.jpg","","bachhoaxanh.com",""
"Bánh quy bơ thập cẩm LU Assorted Cookies hộp 540g","Bánh kẹo các loại","Bánh quy","165.000₫","165000","","","540g","","","https://www.bachhoaxanh.com/banh-quy/banh-quy-ngot-lu-phap-bo-310g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/195796/bhx/thumb-195796_202411241223243642.jpg","assets\bhx-images\banh-quy-bo-thap-cam-lu-assorted-cookies-hop-540g.jpg","","bachhoaxanh.com",""
"Bánh quy bơ thập cẩm LU Assorted Cookies hộp 180g","Bánh kẹo các loại","Bánh quy","60.000₫","60000","","","180g","","","https://www.bachhoaxanh.com/banh-quy/banh-lu-assorted-cookies-hop-180g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/264302/bhx/banh-lu-assorted-cookies-hop-180g_202510101429121624.jpg","assets\bhx-images\banh-quy-bo-thap-cam-lu-assorted-cookies-hop-180g.jpg","","bachhoaxanh.com",""
"[Mâm tết] 3 hộp bánh quy bơ thập cẩm LU Assorted Cookies 180g","Bánh kẹo các loại","Bánh quy","180.000₫","180000","","","3 hộp","-17%","","https://www.bachhoaxanh.com/banh-quy/mam-3-hop-banh-lu-assorted-cookies-180g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/360215/bhx/mam-3-hop-banh-lu-assorted-cookies-180g_202512081612111857.jpg","assets\bhx-images\mam-tet-3-hop-banh-quy-bo-thap-cam-lu-assorted-cookies-180g.jpg","","bachhoaxanh.com",""
"Bánh quy socola chip nhân kem dâu Parle Platina Hide & Seek gói 112.5g","Bánh kẹo các loại","Bánh quy","25.000₫","25000","","","5g","","","https://www.bachhoaxanh.com/banh-quy/banh-quy-socola-chip-nhan-kem-dau-parle-platina-hide-seek-goi-1125g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/330758/bhx/thumb-330758_202411241720522929.jpg","assets\bhx-images\banh-quy-socola-chip-nhan-kem-dau-parle-platina-hide-seek-goi-112-5g.jpg","","bachhoaxanh.com",""
"[Mâm tết] 6 hộp bánh quy bơ thập cẩm LU Assorted Cookies 180g","Bánh kẹo các loại","Bánh quy","360.000₫","360000","","","6 hộp","-17%","","https://www.bachhoaxanh.com/banh-quy/mam-6-hop-banh-lu-assorted-cookies-180g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/360217/bhx/mam-6-hop-banh-lu-assorted-cookies-180g_202512081613584333.jpg","assets\bhx-images\mam-tet-6-hop-banh-quy-bo-thap-cam-lu-assorted-cookies-180g.jpg","","bachhoaxanh.com",""
"Bộ quà Tết Orion Phúc 2 hộp 727.4g (giao màu ngẫu nhiên)","Bánh kẹo các loại","Bánh quy","198.000₫","198000","","","2 hộp","","","https://www.bachhoaxanh.com/banh-quy/bo-qua-tet-orion-phuc-2-hop-7274g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/360063/bhx/bo-qua-tet-orion-phuc-2-hop-7274g_202512041536471086.jpg","assets\bhx-images\bo-qua-tet-orion-phuc-2-hop-727-4g-giao-mau-ngau-nhien.jpg","","bachhoaxanh.com",""
"Bộ quà Tết Kinh Đô Lộc Phú quý đỏ hộp 795.4g","Bánh kẹo các loại","Bánh quy","155.000₫","155000","","","4g","-16%","","https://www.bachhoaxanh.com/banh-quy/bo-qua-tet-kinh-do-loc-phu-quy-do-hop-7954g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/359969/bhx/bo-qua-tet-kinh-do-loc-phu-quy-do-hop-7954g_202512021453083021.jpg","assets\bhx-images\bo-qua-tet-kinh-do-loc-phu-quy-do-hop-795-4g.jpg","","bachhoaxanh.com",""
"Bánh cracker rau củ chà bông Tipo hộp 132g","Bánh kẹo các loại","Bánh quy","27.000₫","27000","","","132g","","","https://www.bachhoaxanh.com/banh-quy/banh-cracker-rau-cu-cha-bong-tipo-hop-132g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3357/339261/bhx/banh-cracker-rau-cu-cha-bong-tipo-hop-132g_202506251957186531.jpg","assets\bhx-images\banh-cracker-rau-cu-cha-bong-tipo-hop-132g.jpg","","bachhoaxanh.com",""
